"year","month","day","dep_time","sched_dep_time","dep_delay","arr_time","sched_arr_time","arr_delay","carrier","flight","tailnum","origin","dest","air_time","distance","hour","minute","time_hour"
"960",2013,11,6,NA,1300,NA,NA,1428,NA,"UA",1734,NA,"EWR","ORD",NA,719,13,0,2013-11-06 13:00:00
"961",2013,11,6,NA,1630,NA,NA,1957,NA,"US",516,NA,"EWR","PHX",NA,2133,16,30,2013-11-06 16:00:00
"962",2013,11,6,NA,1900,NA,NA,2124,NA,"9E",3445,NA,"LGA","DSM",NA,1031,19,0,2013-11-06 19:00:00
"963",2013,11,7,606,615,-9,1044,750,NA,"MQ",3525,"N854MQ","LGA","RDU",NA,431,6,15,2013-11-07 06:00:00
"964",2013,11,7,1224,1130,54,2047,1344,NA,"DL",2219,"N923DL","LGA","MSP",NA,1020,11,30,2013-11-07 11:00:00
"965",2013,11,7,2250,1920,210,NA,2111,NA,"9E",2931,"N292PQ","JFK","PIT",NA,340,19,20,2013-11-07 19:00:00
"966",2013,11,7,NA,1145,NA,NA,1310,NA,"EV",3827,"N13970","EWR","ORF",NA,284,11,45,2013-11-07 11:00:00
"967",2013,11,7,NA,1358,NA,NA,1555,NA,"EV",4100,"N11548","EWR","MEM",NA,946,13,58,2013-11-07 13:00:00
"968",2013,11,7,NA,1050,NA,NA,1259,NA,"EV",3852,"N16561","EWR","DTW",NA,488,10,50,2013-11-07 10:00:00
"969",2013,11,7,NA,1029,NA,NA,1158,NA,"EV",4187,"N12564","EWR","BNA",NA,748,10,29,2013-11-07 10:00:00
"970",2013,11,7,NA,1215,NA,NA,1333,NA,"EV",4240,"N11547","EWR","BUF",NA,282,12,15,2013-11-07 12:00:00
"971",2013,11,7,NA,1215,NA,NA,1440,NA,"EV",4304,"N14180","EWR","MSY",NA,1167,12,15,2013-11-07 12:00:00
"972",2013,11,7,NA,1520,NA,NA,1726,NA,"EV",4532,"N21129","EWR","CHS",NA,628,15,20,2013-11-07 15:00:00
"973",2013,11,7,NA,1344,NA,NA,1521,NA,"EV",4695,"N18557","EWR","RDU",NA,416,13,44,2013-11-07 13:00:00
"974",2013,11,7,NA,900,NA,NA,1042,NA,"EV",5099,"N740EV","LGA","ORF",NA,296,9,0,2013-11-07 09:00:00
"975",2013,11,7,NA,1829,NA,NA,2044,NA,"EV",5268,"N712EV","LGA","CLT",NA,544,18,29,2013-11-07 18:00:00
"976",2013,11,7,NA,1045,NA,NA,1307,NA,"EV",6074,"N11121","EWR","OMA",NA,1134,10,45,2013-11-07 10:00:00
"977",2013,11,7,NA,1219,NA,NA,1416,NA,"EV",3806,"N27962","EWR","DAY",NA,533,12,19,2013-11-07 12:00:00
"978",2013,11,7,NA,1059,NA,NA,1254,NA,"MQ",3281,"N803MQ","LGA","CMH",NA,479,10,59,2013-11-07 10:00:00
"979",2013,11,7,NA,1105,NA,NA,1215,NA,"MQ",3230,"N502MQ","JFK","DCA",NA,213,11,5,2013-11-07 11:00:00
"980",2013,11,7,NA,1345,NA,NA,1520,NA,"MQ",3305,"N523MQ","LGA","RDU",NA,431,13,45,2013-11-07 13:00:00
"981",2013,11,7,NA,829,NA,NA,1029,NA,"MQ",3478,"N522MQ","LGA","DTW",NA,502,8,29,2013-11-07 08:00:00
"982",2013,11,7,NA,840,NA,NA,1020,NA,"MQ",3531,"N832MQ","LGA","RDU",NA,431,8,40,2013-11-07 08:00:00
"983",2013,11,7,NA,2005,NA,NA,2130,NA,"MQ",3604,"N503MQ","EWR","ORD",NA,719,20,5,2013-11-07 20:00:00
"984",2013,11,7,NA,756,NA,NA,959,NA,"US",1733,NA,"LGA","CLT",NA,544,7,56,2013-11-07 07:00:00
"985",2013,11,7,NA,1200,NA,NA,1309,NA,"US",2146,NA,"LGA","BOS",NA,184,12,0,2013-11-07 12:00:00
"986",2013,11,7,NA,1600,NA,NA,1718,NA,"US",2154,NA,"LGA","BOS",NA,184,16,0,2013-11-07 16:00:00
"987",2013,11,7,NA,1600,NA,NA,1719,NA,"US",2187,NA,"LGA","DCA",NA,214,16,0,2013-11-07 16:00:00
"988",2013,11,7,NA,830,NA,NA,1001,NA,"9E",3579,NA,"LGA","IAD",NA,229,8,30,2013-11-07 08:00:00
"989",2013,11,7,NA,640,NA,NA,805,NA,"WN",1121,"N945WN","LGA","MKE",NA,738,6,40,2013-11-07 06:00:00
"990",2013,11,8,847,850,-3,1236,1132,NA,"UA",1643,"N67134","EWR","DEN",NA,1605,8,50,2013-11-08 08:00:00
"991",2013,11,8,NA,742,NA,NA,924,NA,"EV",4125,"N11187","EWR","GSO",NA,445,7,42,2013-11-08 07:00:00
"992",2013,11,8,NA,600,NA,NA,717,NA,"EV",5716,"N820AS","JFK","IAD",NA,228,6,0,2013-11-08 06:00:00
"993",2013,11,8,NA,1200,NA,NA,1314,NA,"9E",2902,NA,"JFK","BOS",NA,187,12,0,2013-11-08 12:00:00
"994",2013,11,8,NA,645,NA,NA,820,NA,"9E",3496,NA,"LGA","PIT",NA,335,6,45,2013-11-08 06:00:00
"995",2013,11,8,NA,1000,NA,NA,1113,NA,"US",2142,NA,"LGA","BOS",NA,184,10,0,2013-11-08 10:00:00
"996",2013,11,8,NA,1400,NA,NA,1507,NA,"US",2150,NA,"LGA","BOS",NA,184,14,0,2013-11-08 14:00:00
"997",2013,11,9,1545,1550,-5,2210,1906,NA,"DL",2280,"N988DL","JFK","FLL",NA,1069,15,50,2013-11-09 15:00:00
"998",2013,11,9,NA,1244,NA,NA,1445,NA,"EV",5008,"N710EV","EWR","DTW",NA,488,12,44,2013-11-09 12:00:00
"999",2013,11,10,1848,1850,-2,144,2200,NA,"AA",119,"N3EMAA","EWR","LAX",NA,2454,18,50,2013-11-10 18:00:00
"1000",2013,11,10,NA,1940,NA,NA,2125,NA,"MQ",3374,"N832MQ","JFK","RDU",NA,427,19,40,2013-11-10 19:00:00
"1001",2013,11,10,NA,1950,NA,NA,2140,NA,"MQ",3573,"N803MQ","LGA","CMH",NA,479,19,50,2013-11-10 19:00:00
"1002",2013,11,10,NA,1355,NA,NA,1715,NA,"US",686,NA,"EWR","PHX",NA,2133,13,55,2013-11-10 13:00:00
"1003",2013,11,11,1745,1725,20,5,2040,NA,"VX",169,"N625VA","EWR","LAX",NA,2454,17,25,2013-11-11 17:00:00
"1004",2013,11,11,NA,1845,NA,NA,2026,NA,"EV",5274,"N761ND","LGA","BNA",NA,764,18,45,2013-11-11 18:00:00
"1005",2013,11,11,NA,1529,NA,NA,1657,NA,"EV",5455,"N391CA","LGA","SYR",NA,198,15,29,2013-11-11 15:00:00
"1006",2013,11,11,NA,959,NA,NA,1116,NA,"EV",5711,"N829AS","JFK","IAD",NA,228,9,59,2013-11-11 09:00:00
"1007",2013,11,12,1322,1325,-3,1937,1643,NA,"UA",1054,"N41140","EWR","LAX",NA,2454,13,25,2013-11-12 13:00:00
"1008",2013,11,12,NA,600,NA,NA,719,NA,"EV",5747,"N909EV","LGA","IAD",NA,229,6,0,2013-11-12 06:00:00
"1009",2013,11,12,NA,1059,NA,NA,1254,NA,"MQ",3281,"N804MQ","LGA","CMH",NA,479,10,59,2013-11-12 10:00:00
"1010",2013,11,12,NA,1105,NA,NA,1215,NA,"MQ",3230,"N503MQ","JFK","DCA",NA,213,11,5,2013-11-12 11:00:00
"1011",2013,11,12,NA,1329,NA,NA,1529,NA,"MQ",3340,"N854MQ","LGA","DTW",NA,502,13,29,2013-11-12 13:00:00
"1012",2013,11,12,NA,1205,NA,NA,1350,NA,"MQ",3404,"N819MQ","LGA","RDU",NA,431,12,5,2013-11-12 12:00:00
"1013",2013,11,12,NA,1000,NA,NA,1113,NA,"US",2142,NA,"LGA","BOS",NA,184,10,0,2013-11-12 10:00:00
"1014",2013,11,12,NA,1900,NA,NA,2018,NA,"US",2193,NA,"LGA","DCA",NA,214,19,0,2013-11-12 19:00:00
"1015",2013,11,12,NA,1829,NA,NA,2033,NA,"US",1751,NA,"EWR","CLT",NA,529,18,29,2013-11-12 18:00:00
"1016",2013,11,12,NA,1300,NA,NA,1610,NA,"VX",411,"N639VA","JFK","LAX",NA,2475,13,0,2013-11-12 13:00:00
"1017",2013,11,13,755,800,-5,NA,1016,NA,"9E",2921,"N917XJ","JFK","MSP",NA,1029,8,0,2013-11-13 08:00:00
"1018",2013,11,13,1532,1529,3,1836,1654,NA,"EV",4580,"N13903","EWR","MKE",NA,725,15,29,2013-11-13 15:00:00
"1019",2013,11,13,NA,1130,NA,NA,1326,NA,"EV",5373,"N720EV","LGA","GSO",NA,461,11,30,2013-11-13 11:00:00
"1020",2013,11,14,1702,1650,12,NA,2002,NA,"B6",89,"N558JB","JFK","SAN",NA,2446,16,50,2013-11-14 16:00:00
"1021",2013,11,14,1736,1740,-4,19,2035,NA,"AA",67,"N3CJAA","JFK","SAN",NA,2446,17,40,2013-11-14 17:00:00
"1022",2013,11,14,1811,1745,26,NA,2104,NA,"UA",1692,"N75428","EWR","SAN",NA,2425,17,45,2013-11-14 17:00:00
"1023",2013,11,14,NA,1755,NA,NA,1930,NA,"MQ",3301,"N519MQ","LGA","RDU",NA,431,17,55,2013-11-14 17:00:00
"1024",2013,11,14,NA,1510,NA,NA,1630,NA,"MQ",3663,"N523MQ","JFK","DCA",NA,213,15,10,2013-11-14 15:00:00
"1025",2013,11,15,1857,1900,-3,2304,2131,NA,"DL",1715,"N364NB","LGA","MSY",NA,1183,19,0,2013-11-15 19:00:00
"1026",2013,11,15,NA,959,NA,NA,1116,NA,"EV",5711,"N827AS","JFK","IAD",NA,228,9,59,2013-11-15 09:00:00
"1027",2013,11,15,NA,639,NA,NA,955,NA,"UA",1439,NA,"EWR","LAX",NA,2454,6,39,2013-11-15 06:00:00
"1028",2013,11,16,NA,1800,NA,NA,2101,NA,"UA",360,NA,"EWR","PBI",NA,1023,18,0,2013-11-16 18:00:00
"1029",2013,11,16,NA,630,NA,NA,835,NA,"US",1946,NA,"EWR","CLT",NA,529,6,30,2013-11-16 06:00:00
"1030",2013,11,16,NA,1000,NA,NA,1113,NA,"US",2142,NA,"LGA","BOS",NA,184,10,0,2013-11-16 10:00:00
"1031",2013,11,17,957,959,-2,1645,1124,NA,"EV",4510,"N10156","EWR","MKE",NA,725,9,59,2013-11-17 09:00:00
"1032",2013,11,17,1054,1054,0,1453,1316,NA,"EV",6074,"N13123","EWR","OMA",NA,1134,10,54,2013-11-17 10:00:00
"1033",2013,11,17,1055,1059,-4,1540,1230,NA,"UA",654,"N853UA","EWR","ORD",NA,719,10,59,2013-11-17 10:00:00
"1034",2013,11,17,1113,1029,44,NA,1214,NA,"AA",325,"N494AA","LGA","ORD",NA,733,10,29,2013-11-17 10:00:00
"1035",2013,11,17,1143,1145,-2,1657,1315,NA,"WN",172,"N7812G","LGA","MDW",NA,725,11,45,2013-11-17 11:00:00
"1036",2013,11,17,1808,1745,23,2204,1920,NA,"EV",4191,"N12540","EWR","BNA",NA,748,17,45,2013-11-17 17:00:00
"1037",2013,11,17,1828,1830,-2,2207,1950,NA,"MQ",3486,"N519MQ","LGA","BNA",NA,764,18,30,2013-11-17 18:00:00
"1038",2013,11,17,1845,1559,166,2323,1746,NA,"B6",1105,"N236JB","JFK","ORD",NA,740,15,59,2013-11-17 15:00:00
"1039",2013,11,17,NA,2125,NA,NA,2328,NA,"EV",3845,"N48901","EWR","GSP",NA,594,21,25,2013-11-17 21:00:00
"1040",2013,11,17,NA,735,NA,NA,908,NA,"EV",4420,"N26549","EWR","ORF",NA,284,7,35,2013-11-17 07:00:00
"1041",2013,11,17,NA,2027,NA,NA,2243,NA,"EV",4445,"N26545","EWR","IND",NA,645,20,27,2013-11-17 20:00:00
"1042",2013,11,17,NA,1259,NA,NA,1433,NA,"EV",5378,"N724EV","LGA","PIT",NA,335,12,59,2013-11-17 12:00:00
"1043",2013,11,17,NA,2029,NA,NA,2216,NA,"EV",5956,"N11193","LGA","CLE",NA,419,20,29,2013-11-17 20:00:00
"1044",2013,11,17,NA,1829,NA,NA,2004,NA,"MQ",3134,"N517MQ","EWR","ORD",NA,719,18,29,2013-11-17 18:00:00
"1045",2013,11,17,NA,1635,NA,NA,1815,NA,"MQ",2949,"N905MQ","JFK","BNA",NA,765,16,35,2013-11-17 16:00:00
"1046",2013,11,17,NA,1940,NA,NA,2125,NA,"MQ",3374,"N817MQ","JFK","RDU",NA,427,19,40,2013-11-17 19:00:00
"1047",2013,11,17,NA,1655,NA,NA,1840,NA,"MQ",3411,"N849MQ","LGA","RDU",NA,431,16,55,2013-11-17 16:00:00
"1048",2013,11,17,NA,1720,NA,NA,1920,NA,"MQ",3556,"N522MQ","LGA","DTW",NA,502,17,20,2013-11-17 17:00:00
"1049",2013,11,17,NA,2005,NA,NA,2130,NA,"MQ",3604,"N531MQ","EWR","ORD",NA,719,20,5,2013-11-17 20:00:00
"1050",2013,11,17,NA,2140,NA,NA,2255,NA,"MQ",3621,"N854MQ","JFK","DCA",NA,213,21,40,2013-11-17 21:00:00
"1051",2013,11,17,NA,1900,NA,NA,2035,NA,"UA",693,NA,"LGA","ORD",NA,733,19,0,2013-11-17 19:00:00
"1052",2013,11,17,NA,2000,NA,NA,2135,NA,"UA",695,NA,"LGA","ORD",NA,733,20,0,2013-11-17 20:00:00
"1053",2013,11,17,NA,1935,NA,NA,2120,NA,"9E",2909,NA,"JFK","RIC",NA,288,19,35,2013-11-17 19:00:00
"1054",2013,11,17,NA,1600,NA,NA,1824,NA,"9E",2917,NA,"JFK","DTW",NA,509,16,0,2013-11-17 16:00:00
"1055",2013,11,17,NA,1230,NA,NA,1405,NA,"AA",329,"N4XNAA","LGA","ORD",NA,733,12,30,2013-11-17 12:00:00
"1056",2013,11,17,NA,1330,NA,NA,1510,NA,"AA",331,"N467AA","LGA","ORD",NA,733,13,30,2013-11-17 13:00:00
"1057",2013,11,17,NA,1420,NA,NA,1555,NA,"AA",337,"N596AA","LGA","ORD",NA,733,14,20,2013-11-17 14:00:00
"1058",2013,11,17,NA,1215,NA,NA,1353,NA,"9E",3305,NA,"LGA","MKE",NA,738,12,15,2013-11-17 12:00:00
"1059",2013,11,18,553,600,-7,NA,854,NA,"B6",605,"N571JB","EWR","FLL",NA,1065,6,0,2013-11-18 06:00:00
"1060",2013,11,18,746,750,-4,1250,912,NA,"EV",3815,"N11547","EWR","ROC",NA,246,7,50,2013-11-18 07:00:00
"1061",2013,11,18,838,845,-7,NA,1206,NA,"EV",4935,"N751EV","LGA","SRQ",NA,1047,8,45,2013-11-18 08:00:00
"1062",2013,11,18,1310,1315,-5,NA,1506,NA,"US",802,"N536UW","EWR","CLT",NA,529,13,15,2013-11-18 13:00:00
"1063",2013,11,18,NA,1955,NA,NA,2146,NA,"EV",5038,"N751EV","LGA","BHM",NA,866,19,55,2013-11-18 19:00:00
"1064",2013,11,18,NA,2100,NA,NA,2239,NA,"EV",5048,"N719EV","LGA","RIC",NA,292,21,0,2013-11-18 21:00:00
"1065",2013,11,18,NA,900,NA,NA,1042,NA,"EV",5099,"N713EV","LGA","ORF",NA,296,9,0,2013-11-18 09:00:00
"1066",2013,11,18,NA,805,NA,NA,959,NA,"EV",5242,"N752EV","LGA","GSO",NA,461,8,5,2013-11-18 08:00:00
"1067",2013,11,18,NA,1300,NA,NA,1434,NA,"EV",5378,"N752EV","LGA","PIT",NA,335,13,0,2013-11-18 13:00:00
"1068",2013,11,18,NA,1326,NA,NA,1524,NA,"EV",5437,"N719EV","LGA","CMH",NA,479,13,26,2013-11-18 13:00:00
"1069",2013,11,18,NA,910,NA,NA,1130,NA,"EV",5443,"N748EV","LGA","CLT",NA,544,9,10,2013-11-18 09:00:00
"1070",2013,11,18,NA,1057,NA,NA,1229,NA,"EV",5346,"N759EV","LGA","ROC",NA,254,10,57,2013-11-18 10:00:00
"1071",2013,11,18,NA,1045,NA,NA,1307,NA,"EV",6074,"N11113","EWR","OMA",NA,1134,10,45,2013-11-18 10:00:00
"1072",2013,11,18,NA,2015,NA,NA,2155,NA,"MQ",3535,"N528MQ","JFK","CMH",NA,483,20,15,2013-11-18 20:00:00
"1073",2013,11,18,NA,659,NA,NA,859,NA,"MQ",3676,"N527MQ","LGA","CLT",NA,544,6,59,2013-11-18 06:00:00
"1074",2013,11,18,NA,1510,NA,NA,1630,NA,"MQ",3663,"N515MQ","JFK","DCA",NA,213,15,10,2013-11-18 15:00:00
"1075",2013,11,18,NA,655,NA,NA,840,NA,"MQ",3599,"N521MQ","LGA","MSP",NA,1020,6,55,2013-11-18 06:00:00
"1076",2013,11,18,NA,1300,NA,NA,1428,NA,"UA",1734,NA,"EWR","ORD",NA,719,13,0,2013-11-18 13:00:00
"1077",2013,11,18,NA,751,NA,NA,928,NA,"UA",279,NA,"EWR","ORD",NA,719,7,51,2013-11-18 07:00:00
"1078",2013,11,18,NA,830,NA,NA,1001,NA,"9E",3579,NA,"LGA","IAD",NA,229,8,30,2013-11-18 08:00:00
"1079",2013,11,18,NA,1205,NA,NA,1452,NA,"9E",3508,NA,"LGA","JAX",NA,833,12,5,2013-11-18 12:00:00
"1080",2013,11,18,NA,1010,NA,NA,1243,NA,"9E",3512,NA,"LGA","IND",NA,660,10,10,2013-11-18 10:00:00
"1081",2013,11,18,NA,645,NA,NA,820,NA,"9E",3496,NA,"LGA","PIT",NA,335,6,45,2013-11-18 06:00:00
"1082",2013,11,18,NA,958,NA,NA,1215,NA,"9E",4060,NA,"LGA","DAY",NA,549,9,58,2013-11-18 09:00:00
"1083",2013,11,18,NA,1646,NA,NA,1810,NA,"YV",3771,"N509MJ","LGA","IAD",NA,229,16,46,2013-11-18 16:00:00
"1084",2013,11,19,1103,1105,-2,1502,1215,NA,"MQ",3230,"N525MQ","JFK","DCA",NA,213,11,5,2013-11-19 11:00:00
"1085",2013,11,19,1904,1900,4,NA,2212,NA,"UA",1416,"N12225","EWR","FLL",NA,1065,19,0,2013-11-19 19:00:00
"1086",2013,11,19,2133,2140,-7,27,2255,NA,"MQ",3621,"N848MQ","JFK","DCA",NA,213,21,40,2013-11-19 21:00:00
"1087",2013,11,19,NA,1246,NA,NA,1450,NA,"DL",1131,"N988DL","LGA","DTW",NA,502,12,46,2013-11-19 12:00:00
"1088",2013,11,19,NA,1145,NA,NA,1310,NA,"EV",3827,"N14905","EWR","ORF",NA,284,11,45,2013-11-19 11:00:00
"1089",2013,11,19,NA,1010,NA,NA,1240,NA,"MQ",3644,"N543MQ","LGA","ATL",NA,762,10,10,2013-11-19 10:00:00
"1090",2013,11,19,NA,800,NA,NA,907,NA,"US",2138,NA,"LGA","BOS",NA,184,8,0,2013-11-19 08:00:00
"1091",2013,11,19,NA,1300,NA,NA,1410,NA,"US",2148,NA,"LGA","BOS",NA,184,13,0,2013-11-19 13:00:00
"1092",2013,11,20,947,910,37,1436,1225,NA,"DL",970,"N332NB","LGA","FLL",NA,1076,9,10,2013-11-20 09:00:00
"1093",2013,11,20,1015,1021,-6,1427,1325,NA,"B6",1,"N552JB","JFK","FLL",NA,1069,10,21,2013-11-20 10:00:00
"1094",2013,11,20,NA,830,NA,NA,955,NA,"9E",2912,NA,"JFK","DCA",NA,213,8,30,2013-11-20 08:00:00
"1095",2013,11,21,1025,1030,-5,1552,1305,NA,"DL",1529,"N375DA","JFK","LAS",NA,2248,10,30,2013-11-21 10:00:00
"1096",2013,11,21,1449,1429,20,1953,1737,NA,"B6",301,"N524JB","JFK","FLL",NA,1069,14,29,2013-11-21 14:00:00
"1097",2013,11,21,1715,1720,-5,2320,2030,NA,"AA",2488,"N4XWAA","EWR","DFW",NA,1372,17,20,2013-11-21 17:00:00
"1098",2013,11,21,1725,1730,-5,11,2050,NA,"AA",1185,"N3FLAA","LGA","DFW",NA,1389,17,30,2013-11-21 17:00:00
"1099",2013,11,21,NA,803,NA,NA,1106,NA,"UA",450,NA,"EWR","DFW",NA,1372,8,3,2013-11-21 08:00:00
"1100",2013,11,21,NA,1208,NA,NA,1500,NA,"B6",53,"N708JB","JFK","PBI",NA,1028,12,8,2013-11-21 12:00:00
"1101",2013,11,21,NA,1400,NA,NA,1515,NA,"US",2183,NA,"LGA","DCA",NA,214,14,0,2013-11-21 14:00:00
"1102",2013,11,22,1132,1135,-3,1717,1509,NA,"UA",497,"N851UA","EWR","SFO",NA,2565,11,35,2013-11-22 11:00:00
"1103",2013,11,22,2015,2015,0,140,2354,NA,"DL",427,"N194DN","JFK","LAX",NA,2475,20,15,2013-11-22 20:00:00
"1104",2013,11,22,NA,2100,NA,NA,2239,NA,"EV",5048,"N722EV","LGA","RIC",NA,292,21,0,2013-11-22 21:00:00
"1105",2013,11,22,NA,630,NA,NA,830,NA,"MQ",2810,"N539MQ","LGA","DTW",NA,502,6,30,2013-11-22 06:00:00
"1106",2013,11,22,NA,1100,NA,NA,1210,NA,"MQ",3230,"N532MQ","JFK","DCA",NA,213,11,0,2013-11-22 11:00:00
"1107",2013,11,22,NA,2030,NA,NA,2150,NA,"MQ",3604,"N543MQ","EWR","ORD",NA,719,20,30,2013-11-22 20:00:00
"1108",2013,11,22,NA,1359,NA,NA,1530,NA,"UA",643,NA,"EWR","ORD",NA,719,13,59,2013-11-22 13:00:00
"1109",2013,11,22,NA,830,NA,NA,943,NA,"UA",994,NA,"EWR","BOS",NA,200,8,30,2013-11-22 08:00:00
"1110",2013,11,23,1218,1135,43,1630,1354,NA,"EV",5333,"N716EV","LGA","CHS",NA,641,11,35,2013-11-23 11:00:00
"1111",2013,11,23,NA,945,NA,NA,1300,NA,"AA",1223,"N487AA","EWR","DFW",NA,1372,9,45,2013-11-23 09:00:00
"1112",2013,11,23,NA,700,NA,NA,1015,NA,"B6",23,"N709JB","JFK","LAX",NA,2475,7,0,2013-11-23 07:00:00
"1113",2013,11,23,NA,820,NA,NA,1021,NA,"US",409,NA,"EWR","CLT",NA,529,8,20,2013-11-23 08:00:00
"1114",2013,11,24,NA,1450,NA,NA,1755,NA,"AA",320,"N473AA","EWR","DFW",NA,1372,14,50,2013-11-24 14:00:00
"1115",2013,11,24,NA,1145,NA,NA,1325,NA,"AA",327,"N403AA","LGA","ORD",NA,733,11,45,2013-11-24 11:00:00
"1116",2013,11,24,NA,1650,NA,NA,2005,NA,"AA",1171,"N3GLAA","LGA","DFW",NA,1389,16,50,2013-11-24 16:00:00
"1117",2013,11,24,NA,1730,NA,NA,2050,NA,"AA",1185,NA,"LGA","DFW",NA,1389,17,30,2013-11-24 17:00:00
"1118",2013,11,24,NA,1025,NA,NA,1340,NA,"AA",1131,"N3DUAA","LGA","DFW",NA,1389,10,25,2013-11-24 10:00:00
"1119",2013,11,24,NA,1255,NA,NA,1605,NA,"AA",1145,"N3BTAA","LGA","DFW",NA,1389,12,55,2013-11-24 12:00:00
"1120",2013,11,24,NA,1345,NA,NA,1655,NA,"AA",1151,"N3BPAA","LGA","DFW",NA,1389,13,45,2013-11-24 13:00:00
"1121",2013,11,24,NA,1545,NA,NA,1905,NA,"AA",1156,"N3KSAA","LGA","DFW",NA,1389,15,45,2013-11-24 15:00:00
"1122",2013,11,24,NA,945,NA,NA,1300,NA,"AA",1223,"N4XJAA","EWR","DFW",NA,1372,9,45,2013-11-24 09:00:00
"1123",2013,11,24,NA,1930,NA,NA,2235,NA,"AA",1691,NA,"EWR","DFW",NA,1372,19,30,2013-11-24 19:00:00
"1124",2013,11,25,807,810,-3,1235,1116,NA,"DL",857,"N3769L","JFK","SAN",NA,2446,8,10,2013-11-25 08:00:00
"1125",2013,11,25,NA,900,NA,NA,1130,NA,"DL",394,"N787NC","EWR","ATL",NA,746,9,0,2013-11-25 09:00:00
"1126",2013,11,25,NA,1135,NA,NA,1338,NA,"EV",5392,"N678CA","EWR","MSP",NA,1008,11,35,2013-11-25 11:00:00
"1127",2013,11,25,NA,600,NA,NA,915,NA,"AA",1103,NA,"LGA","DFW",NA,1389,6,0,2013-11-25 06:00:00
"1128",2013,11,25,NA,645,NA,NA,955,NA,"AA",1107,NA,"LGA","DFW",NA,1389,6,45,2013-11-25 06:00:00
"1129",2013,11,25,NA,730,NA,NA,1040,NA,"AA",1381,NA,"EWR","DFW",NA,1372,7,30,2013-11-25 07:00:00
"1130",2013,11,26,1625,1630,-5,NA,1905,NA,"MQ",3357,"N518MQ","LGA","ATL",NA,762,16,30,2013-11-26 16:00:00
"1131",2013,11,26,NA,2100,NA,NA,2239,NA,"EV",5048,"N755EV","LGA","RIC",NA,292,21,0,2013-11-26 21:00:00
"1132",2013,11,26,NA,1000,NA,NA,1120,NA,"US",2175,NA,"LGA","DCA",NA,214,10,0,2013-11-26 10:00:00
"1133",2013,11,26,NA,1400,NA,NA,1515,NA,"US",2183,NA,"LGA","DCA",NA,214,14,0,2013-11-26 14:00:00
"1134",2013,11,27,606,600,6,1133,933,NA,"UA",303,"N589UA","JFK","SFO",NA,2586,6,0,2013-11-27 06:00:00
"1135",2013,11,27,854,845,9,1409,1211,NA,"UA",1581,"N37465","EWR","SEA",NA,2402,8,45,2013-11-27 08:00:00
"1136",2013,11,27,NA,750,NA,NA,912,NA,"EV",3815,"N12996","EWR","ROC",NA,246,7,50,2013-11-27 07:00:00
"1137",2013,11,27,NA,1556,NA,NA,1812,NA,"EV",3825,"N14543","EWR","IND",NA,645,15,56,2013-11-27 15:00:00
"1138",2013,11,27,NA,645,NA,NA,840,NA,"EV",4099,"N14993","EWR","STL",NA,872,6,45,2013-11-27 06:00:00
"1139",2013,11,27,NA,1627,NA,NA,1846,NA,"EV",4294,"N29917","EWR","SAV",NA,708,16,27,2013-11-27 16:00:00
"1140",2013,11,27,NA,748,NA,NA,957,NA,"EV",4297,"N13969","EWR","DTW",NA,488,7,48,2013-11-27 07:00:00
"1141",2013,11,27,NA,2010,NA,NA,2219,NA,"EV",4348,"N13124","EWR","MSP",NA,1008,20,10,2013-11-27 20:00:00
"1142",2013,11,27,NA,1705,NA,NA,1902,NA,"EV",4411,"N16546","EWR","MEM",NA,946,17,5,2013-11-27 17:00:00
"1143",2013,11,27,NA,1214,NA,NA,1332,NA,"EV",4504,"N12921","EWR","BUF",NA,282,12,14,2013-11-27 12:00:00
"1144",2013,11,27,NA,2048,NA,NA,2319,NA,"EV",4512,"N11187","EWR","MSY",NA,1167,20,48,2013-11-27 20:00:00
"1145",2013,11,27,NA,1800,NA,NA,2002,NA,"EV",4382,"N48901","EWR","DTW",NA,488,18,0,2013-11-27 18:00:00
"1146",2013,11,27,NA,1517,NA,NA,1703,NA,"EV",4596,"N11565","EWR","STL",NA,872,15,17,2013-11-27 15:00:00
"1147",2013,11,27,NA,1520,NA,NA,1723,NA,"EV",4572,"N36915","EWR","GSP",NA,594,15,20,2013-11-27 15:00:00
"1148",2013,11,27,NA,1244,NA,NA,1357,NA,"EV",4633,"N13550","EWR","BTV",NA,266,12,44,2013-11-27 12:00:00
"1149",2013,11,27,NA,900,NA,NA,1042,NA,"EV",5099,"N615QX","LGA","ORF",NA,296,9,0,2013-11-27 09:00:00
"1150",2013,11,27,NA,855,NA,NA,1025,NA,"EV",5220,"N608QX","LGA","ROC",NA,254,8,55,2013-11-27 08:00:00
"1151",2013,11,27,NA,1130,NA,NA,1326,NA,"EV",5373,"N614QX","LGA","GSO",NA,461,11,30,2013-11-27 11:00:00
"1152",2013,11,27,NA,1056,NA,NA,1230,NA,"EV",5309,"N713EV","LGA","BGR",NA,378,10,56,2013-11-27 10:00:00
"1153",2013,11,27,NA,810,NA,NA,954,NA,"EV",5463,"N720EV","LGA","BNA",NA,764,8,10,2013-11-27 08:00:00
"1154",2013,11,27,NA,2215,NA,NA,2317,NA,"EV",5675,"N12564","EWR","ALB",NA,143,22,15,2013-11-27 22:00:00
"1155",2013,11,27,NA,1010,NA,NA,1129,NA,"EV",5736,"N833AS","LGA","IAD",NA,229,10,10,2013-11-27 10:00:00
